User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR00839,SES00839,Browse,2026-03-10 23:11:11,Tablet,West,Organic,Beauty,0.0,Yes
USR00840,SES00840,Browse,2026-02-25 09:33:16,Desktop,South,Google Ads,Home,0.0,Yes
USR00840,SES00840,Add to Cart,2026-02-25 09:38:16,Desktop,West,Organic,Fashion,0.0,Yes
USR00841,SES00841,Browse,2026-03-07 19:45:55,Mobile,South,Google Ads,Electronics,0.0,Yes
USR00841,SES00841,Add to Cart,2026-03-07 19:47:55,Mobile,West,Google Ads,Sports,0.0,Yes
USR00841,SES00841,Checkout,2026-03-07 19:50:55,Desktop,North,Social Media,Fashion,0.0,Yes
USR00842,SES00842,Browse,2026-03-04 16:31:44,Mobile,East,Organic,Fashion,0.0,Yes
USR00842,SES00842,Add to Cart,2026-03-04 16:35:44,Desktop,South,Google Ads,Beauty,0.0,Yes
USR00842,SES00842,Checkout,2026-03-04 16:38:44,Tablet,West,Email,Fashion,0.0,Yes
USR00843,SES00843,Browse,2026-03-09 20:03:12,Mobile,East,Google Ads,Fashion,0.0,Yes
USR00843,SES00843,Add to Cart,2026-03-09 20:05:12,Tablet,South,Organic,Beauty,0.0,Yes
USR00844,SES00844,Browse,2026-03-08 23:09:54,Tablet,West,Organic,Sports,0.0,Yes
USR00844,SES00844,Add to Cart,2026-03-08 23:12:54,Mobile,North,Organic,Home,0.0,Yes
USR00845,SES00845,Browse,2026-03-14 11:52:56,Mobile,West,Social Media,Sports,0.0,Yes
USR00846,SES00846,Browse,2026-03-17 14:23:48,Desktop,West,Organic,Beauty,0.0,Yes
USR00847,SES00847,Browse,2026-02-21 17:33:28,Desktop,East,Google Ads,Home,0.0,Yes
USR00847,SES00847,Add to Cart,2026-02-21 17:38:28,Mobile,East,Google Ads,Beauty,0.0,Yes
USR00848,SES00848,Browse,2026-03-12 11:37:42,Mobile,West,Email,Fashion,0.0,Yes
USR00848,SES00848,Add to Cart,2026-03-12 11:39:42,Mobile,West,Email,Fashion,0.0,Yes
USR00849,SES00849,Browse,2026-02-28 03:18:53,Desktop,West,Google Ads,Home,0.0,Yes
USR00849,SES00849,Add to Cart,2026-02-28 03:22:53,Mobile,East,Google Ads,Sports,0.0,Yes
USR00849,SES00849,Checkout,2026-02-28 03:27:53,Desktop,South,Organic,Home,0.0,Yes
USR00850,SES00850,Browse,2026-03-13 04:56:24,Mobile,North,Google Ads,Beauty,0.0,Yes
USR00850,SES00850,Add to Cart,2026-03-13 04:59:24,Tablet,East,Organic,Fashion,0.0,Yes
USR00851,SES00851,Browse,2026-02-16 23:39:48,Mobile,North,Organic,Electronics,0.0,Yes
USR00851,SES00851,Add to Cart,2026-02-16 23:42:48,Tablet,West,Google Ads,Sports,0.0,Yes
USR00851,SES00851,Checkout,2026-02-16 23:45:48,Mobile,South,Social Media,Sports,0.0,Yes
USR00852,SES00852,Browse,2026-02-23 09:15:52,Mobile,North,Organic,Electronics,0.0,Yes
USR00853,SES00853,Browse,2026-03-01 09:31:03,Desktop,East,Organic,Electronics,0.0,Yes
USR00853,SES00853,Add to Cart,2026-03-01 09:33:03,Mobile,East,Email,Beauty,0.0,Yes
USR00854,SES00854,Browse,2026-03-09 09:03:36,Tablet,North,Google Ads,Fashion,0.0,No
USR00854,SES00854,Add to Cart,2026-03-09 09:06:36,Mobile,East,Google Ads,Beauty,0.0,No
USR00854,SES00854,Checkout,2026-03-09 09:10:36,Tablet,North,Email,Beauty,0.0,No
USR00854,SES00854,Purchase,2026-03-09 09:13:36,Desktop,West,Organic,Home,1440.44,No
USR00855,SES00855,Browse,2026-02-25 23:14:47,Desktop,South,Email,Home,0.0,Yes
USR00855,SES00855,Add to Cart,2026-02-25 23:19:47,Tablet,North,Google Ads,Home,0.0,Yes
USR00856,SES00856,Browse,2026-03-18 01:12:45,Tablet,South,Organic,Beauty,0.0,Yes
USR00857,SES00857,Browse,2026-03-05 01:21:14,Desktop,East,Email,Beauty,0.0,No
USR00857,SES00857,Add to Cart,2026-03-05 01:25:14,Tablet,West,Organic,Fashion,0.0,No
USR00857,SES00857,Checkout,2026-03-05 01:27:14,Tablet,North,Google Ads,Home,0.0,No
USR00857,SES00857,Purchase,2026-03-05 01:29:14,Mobile,West,Google Ads,Sports,505.65,No
USR00858,SES00858,Browse,2026-03-10 05:05:11,Desktop,East,Email,Fashion,0.0,Yes
USR00858,SES00858,Add to Cart,2026-03-10 05:10:11,Mobile,South,Google Ads,Home,0.0,Yes
USR00858,SES00858,Checkout,2026-03-10 05:12:11,Mobile,West,Social Media,Electronics,0.0,Yes
USR00859,SES00859,Browse,2026-03-02 19:47:23,Tablet,West,Organic,Electronics,0.0,Yes
USR00859,SES00859,Add to Cart,2026-03-02 19:50:23,Desktop,North,Google Ads,Beauty,0.0,Yes
USR00860,SES00860,Browse,2026-02-26 06:18:22,Desktop,South,Organic,Home,0.0,Yes
USR00860,SES00860,Add to Cart,2026-02-26 06:20:22,Mobile,South,Email,Electronics,0.0,Yes
USR00861,SES00861,Browse,2026-03-17 06:01:20,Tablet,West,Social Media,Beauty,0.0,Yes
USR00861,SES00861,Add to Cart,2026-03-17 06:03:20,Desktop,North,Email,Beauty,0.0,Yes
USR00862,SES00862,Browse,2026-03-08 12:07:32,Mobile,West,Organic,Fashion,0.0,Yes
USR00862,SES00862,Add to Cart,2026-03-08 12:12:32,Tablet,East,Google Ads,Electronics,0.0,Yes
USR00863,SES00863,Browse,2026-02-28 02:30:27,Mobile,West,Organic,Electronics,0.0,Yes
USR00864,SES00864,Browse,2026-03-18 05:35:31,Desktop,West,Google Ads,Fashion,0.0,Yes
USR00865,SES00865,Browse,2026-03-08 18:16:51,Mobile,South,Google Ads,Home,0.0,Yes
USR00866,SES00866,Browse,2026-03-02 02:44:58,Desktop,South,Social Media,Home,0.0,Yes
USR00866,SES00866,Add to Cart,2026-03-02 02:46:58,Mobile,South,Organic,Beauty,0.0,Yes
USR00867,SES00867,Browse,2026-02-26 07:48:38,Desktop,West,Google Ads,Electronics,0.0,No
USR00867,SES00867,Add to Cart,2026-02-26 07:50:38,Tablet,West,Google Ads,Home,0.0,No
USR00867,SES00867,Checkout,2026-02-26 07:52:38,Tablet,South,Organic,Sports,0.0,No
USR00867,SES00867,Purchase,2026-02-26 07:55:38,Tablet,East,Social Media,Sports,396.35,No
USR00868,SES00868,Browse,2026-03-18 08:24:31,Mobile,West,Organic,Home,0.0,No
USR00868,SES00868,Add to Cart,2026-03-18 08:27:31,Desktop,East,Organic,Home,0.0,No
USR00868,SES00868,Checkout,2026-03-18 08:30:31,Mobile,South,Email,Home,0.0,No
USR00868,SES00868,Purchase,2026-03-18 08:35:31,Mobile,North,Google Ads,Sports,1188.69,No
USR00869,SES00869,Browse,2026-03-08 17:49:58,Mobile,West,Email,Home,0.0,Yes
USR00870,SES00870,Browse,2026-03-08 02:25:31,Mobile,West,Google Ads,Electronics,0.0,Yes
USR00870,SES00870,Add to Cart,2026-03-08 02:27:31,Mobile,West,Organic,Electronics,0.0,Yes
USR00870,SES00870,Checkout,2026-03-08 02:30:31,Desktop,East,Email,Electronics,0.0,Yes
USR00871,SES00871,Browse,2026-03-10 21:29:14,Mobile,West,Email,Home,0.0,Yes
USR00871,SES00871,Add to Cart,2026-03-10 21:32:14,Tablet,South,Social Media,Sports,0.0,Yes
USR00871,SES00871,Checkout,2026-03-10 21:34:14,Tablet,West,Google Ads,Fashion,0.0,Yes
USR00872,SES00872,Browse,2026-02-28 13:41:49,Tablet,West,Google Ads,Sports,0.0,Yes
USR00872,SES00872,Add to Cart,2026-02-28 13:43:49,Desktop,South,Organic,Sports,0.0,Yes
USR00873,SES00873,Browse,2026-03-17 02:18:34,Desktop,West,Email,Home,0.0,Yes
USR00874,SES00874,Browse,2026-03-11 14:14:30,Tablet,East,Social Media,Beauty,0.0,Yes
USR00874,SES00874,Add to Cart,2026-03-11 14:16:30,Mobile,North,Google Ads,Sports,0.0,Yes
USR00874,SES00874,Checkout,2026-03-11 14:21:30,Mobile,East,Social Media,Electronics,0.0,Yes
USR00875,SES00875,Browse,2026-02-19 22:47:31,Desktop,North,Google Ads,Fashion,0.0,Yes
USR00876,SES00876,Browse,2026-03-09 21:59:57,Mobile,South,Organic,Sports,0.0,Yes
USR00877,SES00877,Browse,2026-02-21 01:51:48,Desktop,South,Organic,Electronics,0.0,Yes
USR00877,SES00877,Add to Cart,2026-02-21 01:55:48,Desktop,South,Email,Home,0.0,Yes
USR00877,SES00877,Checkout,2026-02-21 02:00:48,Mobile,West,Google Ads,Sports,0.0,Yes
USR00878,SES00878,Browse,2026-02-18 03:30:37,Tablet,South,Google Ads,Beauty,0.0,Yes
USR00878,SES00878,Add to Cart,2026-02-18 03:35:37,Tablet,North,Email,Electronics,0.0,Yes
USR00879,SES00879,Browse,2026-03-09 11:41:36,Desktop,West,Organic,Sports,0.0,Yes
USR00879,SES00879,Add to Cart,2026-03-09 11:43:36,Tablet,West,Email,Home,0.0,Yes
USR00880,SES00880,Browse,2026-03-02 12:14:49,Mobile,North,Social Media,Home,0.0,Yes
USR00881,SES00881,Browse,2026-03-17 11:17:49,Mobile,West,Social Media,Electronics,0.0,Yes
USR00881,SES00881,Add to Cart,2026-03-17 11:22:49,Tablet,South,Email,Electronics,0.0,Yes
USR00882,SES00882,Browse,2026-02-28 23:13:42,Desktop,South,Organic,Sports,0.0,Yes
USR00882,SES00882,Add to Cart,2026-02-28 23:15:42,Tablet,West,Organic,Sports,0.0,Yes
USR00882,SES00882,Checkout,2026-02-28 23:20:42,Mobile,North,Email,Electronics,0.0,Yes
USR00883,SES00883,Browse,2026-03-10 16:52:44,Mobile,North,Google Ads,Beauty,0.0,Yes
USR00884,SES00884,Browse,2026-02-21 17:30:49,Mobile,West,Google Ads,Fashion,0.0,Yes
USR00885,SES00885,Browse,2026-02-21 16:33:12,Desktop,South,Organic,Beauty,0.0,Yes
USR00885,SES00885,Add to Cart,2026-02-21 16:37:12,Desktop,North,Email,Sports,0.0,Yes
USR00885,SES00885,Checkout,2026-02-21 16:40:12,Mobile,West,Organic,Fashion,0.0,Yes
USR00886,SES00886,Browse,2026-03-15 21:57:38,Tablet,North,Social Media,Sports,0.0,Yes
USR00887,SES00887,Browse,2026-03-03 07:15:20,Tablet,South,Organic,Electronics,0.0,Yes
USR00887,SES00887,Add to Cart,2026-03-03 07:18:20,Desktop,West,Organic,Electronics,0.0,Yes
USR00888,SES00888,Browse,2026-03-04 08:14:53,Tablet,South,Organic,Home,0.0,Yes
USR00888,SES00888,Add to Cart,2026-03-04 08:16:53,Mobile,East,Email,Beauty,0.0,Yes
USR00889,SES00889,Browse,2026-03-13 15:33:26,Mobile,South,Google Ads,Beauty,0.0,Yes
USR00889,SES00889,Add to Cart,2026-03-13 15:37:26,Tablet,East,Google Ads,Sports,0.0,Yes
USR00889,SES00889,Checkout,2026-03-13 15:39:26,Tablet,West,Google Ads,Sports,0.0,Yes
USR00890,SES00890,Browse,2026-02-28 08:16:01,Desktop,West,Email,Electronics,0.0,Yes
USR00891,SES00891,Browse,2026-02-22 19:45:10,Mobile,West,Organic,Home,0.0,Yes
USR00891,SES00891,Add to Cart,2026-02-22 19:49:10,Tablet,East,Organic,Fashion,0.0,Yes
USR00892,SES00892,Browse,2026-02-28 20:26:56,Desktop,North,Social Media,Sports,0.0,Yes
USR00892,SES00892,Add to Cart,2026-02-28 20:28:56,Desktop,South,Google Ads,Beauty,0.0,Yes
USR00893,SES00893,Browse,2026-02-23 12:03:57,Tablet,South,Organic,Home,0.0,Yes
USR00893,SES00893,Add to Cart,2026-02-23 12:07:57,Mobile,North,Social Media,Sports,0.0,Yes
USR00894,SES00894,Browse,2026-02-19 07:33:41,Desktop,North,Email,Electronics,0.0,Yes
USR00894,SES00894,Add to Cart,2026-02-19 07:36:41,Desktop,North,Google Ads,Home,0.0,Yes
USR00895,SES00895,Browse,2026-03-13 21:51:39,Mobile,West,Social Media,Sports,0.0,Yes
USR00896,SES00896,Browse,2026-03-07 10:30:50,Mobile,North,Organic,Fashion,0.0,Yes
USR00897,SES00897,Browse,2026-02-25 06:44:22,Desktop,South,Organic,Sports,0.0,Yes
USR00897,SES00897,Add to Cart,2026-02-25 06:49:22,Mobile,West,Google Ads,Beauty,0.0,Yes
USR00898,SES00898,Browse,2026-02-27 00:01:43,Mobile,North,Email,Home,0.0,No
USR00898,SES00898,Add to Cart,2026-02-27 00:05:43,Mobile,West,Email,Sports,0.0,No
USR00898,SES00898,Checkout,2026-02-27 00:08:43,Desktop,East,Social Media,Electronics,0.0,No
USR00898,SES00898,Purchase,2026-02-27 00:10:43,Tablet,East,Social Media,Beauty,503.89,No
USR00899,SES00899,Browse,2026-03-01 01:15:32,Tablet,East,Google Ads,Fashion,0.0,Yes
USR00899,SES00899,Add to Cart,2026-03-01 01:20:32,Desktop,North,Email,Sports,0.0,Yes
USR00900,SES00900,Browse,2026-03-13 13:42:15,Tablet,North,Social Media,Sports,0.0,Yes
USR00900,SES00900,Add to Cart,2026-03-13 13:45:15,Tablet,South,Social Media,Sports,0.0,Yes
USR00900,SES00900,Checkout,2026-03-13 13:49:15,Mobile,North,Social Media,Home,0.0,Yes
USR00901,SES00901,Browse,2026-03-05 21:21:16,Tablet,North,Social Media,Sports,0.0,Yes
USR00901,SES00901,Add to Cart,2026-03-05 21:25:16,Tablet,North,Social Media,Beauty,0.0,Yes
USR00902,SES00902,Browse,2026-03-17 18:35:54,Mobile,North,Email,Electronics,0.0,Yes
USR00903,SES00903,Browse,2026-03-07 04:47:44,Tablet,North,Social Media,Electronics,0.0,Yes
USR00903,SES00903,Add to Cart,2026-03-07 04:51:44,Desktop,East,Email,Sports,0.0,Yes
USR00904,SES00904,Browse,2026-03-17 20:35:18,Desktop,South,Email,Beauty,0.0,Yes
USR00904,SES00904,Add to Cart,2026-03-17 20:39:18,Mobile,South,Google Ads,Beauty,0.0,Yes
USR00905,SES00905,Browse,2026-03-17 06:23:39,Tablet,West,Social Media,Home,0.0,Yes
USR00905,SES00905,Add to Cart,2026-03-17 06:25:39,Desktop,North,Social Media,Sports,0.0,Yes
USR00905,SES00905,Checkout,2026-03-17 06:27:39,Tablet,West,Google Ads,Electronics,0.0,Yes
USR00906,SES00906,Browse,2026-03-09 15:22:36,Mobile,West,Social Media,Beauty,0.0,Yes
USR00906,SES00906,Add to Cart,2026-03-09 15:25:36,Desktop,South,Google Ads,Home,0.0,Yes
USR00906,SES00906,Checkout,2026-03-09 15:27:36,Desktop,South,Social Media,Beauty,0.0,Yes
USR00907,SES00907,Browse,2026-03-07 08:47:01,Desktop,North,Organic,Beauty,0.0,No
USR00907,SES00907,Add to Cart,2026-03-07 08:51:01,Desktop,South,Social Media,Home,0.0,No
USR00907,SES00907,Checkout,2026-03-07 08:55:01,Tablet,West,Google Ads,Beauty,0.0,No
USR00907,SES00907,Purchase,2026-03-07 08:59:01,Mobile,West,Social Media,Electronics,422.66,No
USR00908,SES00908,Browse,2026-02-20 06:45:57,Mobile,West,Email,Beauty,0.0,No
USR00908,SES00908,Add to Cart,2026-02-20 06:48:57,Desktop,East,Social Media,Beauty,0.0,No
USR00908,SES00908,Checkout,2026-02-20 06:52:57,Desktop,South,Email,Fashion,0.0,No
USR00908,SES00908,Purchase,2026-02-20 06:55:57,Mobile,West,Google Ads,Beauty,1932.06,No
USR00909,SES00909,Browse,2026-02-20 18:57:36,Tablet,South,Email,Fashion,0.0,Yes
USR00910,SES00910,Browse,2026-03-06 10:52:21,Desktop,West,Email,Fashion,0.0,No
USR00910,SES00910,Add to Cart,2026-03-06 10:57:21,Mobile,West,Organic,Fashion,0.0,No
USR00910,SES00910,Checkout,2026-03-06 11:01:21,Desktop,West,Google Ads,Electronics,0.0,No
USR00910,SES00910,Purchase,2026-03-06 11:03:21,Tablet,West,Organic,Beauty,291.42,No
USR00911,SES00911,Browse,2026-02-17 01:31:39,Mobile,East,Social Media,Fashion,0.0,Yes
USR00912,SES00912,Browse,2026-02-18 02:15:25,Tablet,West,Social Media,Home,0.0,Yes
USR00913,SES00913,Browse,2026-02-27 15:59:31,Desktop,North,Email,Electronics,0.0,Yes
USR00913,SES00913,Add to Cart,2026-02-27 16:03:31,Tablet,South,Organic,Beauty,0.0,Yes
USR00914,SES00914,Browse,2026-03-01 16:26:52,Mobile,North,Organic,Home,0.0,Yes
USR00914,SES00914,Add to Cart,2026-03-01 16:30:52,Desktop,East,Social Media,Fashion,0.0,Yes
USR00915,SES00915,Browse,2026-03-12 01:11:42,Desktop,North,Google Ads,Beauty,0.0,Yes
USR00915,SES00915,Add to Cart,2026-03-12 01:13:42,Desktop,North,Email,Sports,0.0,Yes
USR00916,SES00916,Browse,2026-03-10 14:29:10,Desktop,South,Google Ads,Beauty,0.0,Yes
USR00916,SES00916,Add to Cart,2026-03-10 14:32:10,Desktop,South,Social Media,Home,0.0,Yes
USR00916,SES00916,Checkout,2026-03-10 14:37:10,Mobile,West,Google Ads,Home,0.0,Yes
USR00917,SES00917,Browse,2026-03-18 05:17:50,Mobile,West,Google Ads,Home,0.0,Yes
USR00917,SES00917,Add to Cart,2026-03-18 05:19:50,Desktop,South,Organic,Beauty,0.0,Yes
USR00918,SES00918,Browse,2026-03-13 23:10:12,Tablet,East,Google Ads,Home,0.0,No
USR00918,SES00918,Add to Cart,2026-03-13 23:12:12,Mobile,North,Email,Home,0.0,No
USR00918,SES00918,Checkout,2026-03-13 23:17:12,Tablet,North,Organic,Home,0.0,No
USR00918,SES00918,Purchase,2026-03-13 23:21:12,Mobile,West,Social Media,Fashion,507.21,No
USR00919,SES00919,Browse,2026-03-05 22:28:41,Tablet,West,Social Media,Beauty,0.0,Yes
USR00919,SES00919,Add to Cart,2026-03-05 22:30:41,Mobile,East,Social Media,Beauty,0.0,Yes
USR00920,SES00920,Browse,2026-02-28 02:12:49,Mobile,South,Email,Fashion,0.0,Yes
USR00921,SES00921,Browse,2026-03-11 19:26:40,Tablet,North,Organic,Electronics,0.0,No
USR00921,SES00921,Add to Cart,2026-03-11 19:28:40,Tablet,South,Organic,Beauty,0.0,No
USR00921,SES00921,Checkout,2026-03-11 19:32:40,Desktop,West,Google Ads,Beauty,0.0,No
USR00921,SES00921,Purchase,2026-03-11 19:35:40,Desktop,West,Social Media,Fashion,971.38,No
USR00922,SES00922,Browse,2026-02-21 22:05:55,Tablet,South,Email,Sports,0.0,No
USR00922,SES00922,Add to Cart,2026-02-21 22:10:55,Mobile,East,Google Ads,Electronics,0.0,No
USR00922,SES00922,Checkout,2026-02-21 22:14:55,Mobile,West,Social Media,Sports,0.0,No
USR00922,SES00922,Purchase,2026-02-21 22:18:55,Tablet,North,Google Ads,Electronics,1748.97,No
USR00923,SES00923,Browse,2026-02-20 00:13:28,Desktop,East,Google Ads,Fashion,0.0,Yes
USR00924,SES00924,Browse,2026-03-01 12:01:37,Desktop,North,Google Ads,Electronics,0.0,Yes
USR00925,SES00925,Browse,2026-03-03 09:14:13,Desktop,North,Social Media,Electronics,0.0,Yes
USR00925,SES00925,Add to Cart,2026-03-03 09:19:13,Mobile,East,Google Ads,Fashion,0.0,Yes
USR00926,SES00926,Browse,2026-02-28 05:52:22,Tablet,East,Social Media,Fashion,0.0,Yes
USR00926,SES00926,Add to Cart,2026-02-28 05:56:22,Mobile,South,Google Ads,Electronics,0.0,Yes
USR00927,SES00927,Browse,2026-02-18 04:52:01,Mobile,South,Social Media,Sports,0.0,Yes
USR00927,SES00927,Add to Cart,2026-02-18 04:55:01,Desktop,North,Google Ads,Sports,0.0,Yes
USR00928,SES00928,Browse,2026-03-10 18:33:20,Tablet,West,Google Ads,Beauty,0.0,Yes
USR00929,SES00929,Browse,2026-02-19 01:21:17,Desktop,North,Social Media,Sports,0.0,Yes
USR00929,SES00929,Add to Cart,2026-02-19 01:25:17,Tablet,South,Google Ads,Home,0.0,Yes
USR00930,SES00930,Browse,2026-02-24 06:12:09,Tablet,North,Google Ads,Sports,0.0,Yes
USR00930,SES00930,Add to Cart,2026-02-24 06:14:09,Desktop,South,Social Media,Home,0.0,Yes
USR00930,SES00930,Checkout,2026-02-24 06:18:09,Tablet,East,Email,Sports,0.0,Yes
USR00931,SES00931,Browse,2026-02-17 00:41:40,Desktop,East,Google Ads,Fashion,0.0,Yes
USR00932,SES00932,Browse,2026-03-13 14:36:48,Mobile,West,Google Ads,Sports,0.0,Yes
USR00932,SES00932,Add to Cart,2026-03-13 14:38:48,Mobile,North,Google Ads,Fashion,0.0,Yes
USR00932,SES00932,Checkout,2026-03-13 14:43:48,Mobile,West,Google Ads,Fashion,0.0,Yes
USR00933,SES00933,Browse,2026-03-05 20:10:06,Mobile,West,Google Ads,Sports,0.0,No
USR00933,SES00933,Add to Cart,2026-03-05 20:13:06,Desktop,North,Email,Home,0.0,No
USR00933,SES00933,Checkout,2026-03-05 20:16:06,Mobile,East,Organic,Sports,0.0,No
USR00933,SES00933,Purchase,2026-03-05 20:20:06,Desktop,East,Email,Electronics,697.48,No
USR00934,SES00934,Browse,2026-02-23 14:48:00,Mobile,West,Organic,Sports,0.0,No
USR00934,SES00934,Add to Cart,2026-02-23 14:53:00,Mobile,South,Social Media,Fashion,0.0,No
USR00934,SES00934,Checkout,2026-02-23 14:57:00,Desktop,South,Email,Sports,0.0,No
USR00934,SES00934,Purchase,2026-02-23 14:59:00,Desktop,East,Google Ads,Sports,264.21,No
USR00935,SES00935,Browse,2026-03-12 11:11:47,Tablet,East,Email,Sports,0.0,Yes
USR00935,SES00935,Add to Cart,2026-03-12 11:13:47,Desktop,East,Organic,Beauty,0.0,Yes
USR00936,SES00936,Browse,2026-02-17 22:58:23,Tablet,South,Social Media,Fashion,0.0,Yes
USR00937,SES00937,Browse,2026-03-14 04:02:44,Desktop,West,Email,Electronics,0.0,No
USR00937,SES00937,Add to Cart,2026-03-14 04:06:44,Desktop,East,Email,Sports,0.0,No
USR00937,SES00937,Checkout,2026-03-14 04:11:44,Tablet,West,Social Media,Fashion,0.0,No
USR00937,SES00937,Purchase,2026-03-14 04:15:44,Desktop,North,Organic,Beauty,1771.35,No
USR00938,SES00938,Browse,2026-02-17 00:54:36,Tablet,West,Social Media,Beauty,0.0,Yes
USR00938,SES00938,Add to Cart,2026-02-17 00:56:36,Mobile,South,Organic,Fashion,0.0,Yes
USR00938,SES00938,Checkout,2026-02-17 01:01:36,Tablet,North,Organic,Electronics,0.0,Yes
USR00939,SES00939,Browse,2026-02-28 00:49:18,Tablet,North,Email,Home,0.0,Yes
USR00939,SES00939,Add to Cart,2026-02-28 00:53:18,Desktop,South,Email,Sports,0.0,Yes
USR00940,SES00940,Browse,2026-03-18 03:45:20,Mobile,West,Social Media,Home,0.0,Yes
USR00940,SES00940,Add to Cart,2026-03-18 03:48:20,Desktop,East,Social Media,Fashion,0.0,Yes
USR00941,SES00941,Browse,2026-02-17 23:41:34,Desktop,North,Organic,Beauty,0.0,Yes
USR00941,SES00941,Add to Cart,2026-02-17 23:43:34,Tablet,North,Email,Sports,0.0,Yes
USR00942,SES00942,Browse,2026-02-19 18:13:53,Desktop,West,Email,Sports,0.0,Yes
USR00943,SES00943,Browse,2026-03-16 09:44:25,Tablet,North,Google Ads,Beauty,0.0,Yes
USR00944,SES00944,Browse,2026-03-18 03:41:35,Desktop,West,Google Ads,Sports,0.0,Yes
USR00945,SES00945,Browse,2026-03-08 08:20:26,Tablet,North,Social Media,Fashion,0.0,Yes
USR00946,SES00946,Browse,2026-02-27 17:32:08,Desktop,West,Organic,Home,0.0,Yes
USR00947,SES00947,Browse,2026-02-19 08:18:52,Mobile,North,Email,Sports,0.0,No
USR00947,SES00947,Add to Cart,2026-02-19 08:20:52,Desktop,South,Google Ads,Fashion,0.0,No
USR00947,SES00947,Checkout,2026-02-19 08:22:52,Tablet,North,Organic,Fashion,0.0,No
USR00947,SES00947,Purchase,2026-02-19 08:27:52,Mobile,West,Email,Sports,341.93,No
USR00948,SES00948,Browse,2026-03-13 03:39:08,Desktop,South,Social Media,Sports,0.0,Yes
USR00948,SES00948,Add to Cart,2026-03-13 03:44:08,Tablet,South,Email,Beauty,0.0,Yes
USR00948,SES00948,Checkout,2026-03-13 03:46:08,Tablet,West,Google Ads,Fashion,0.0,Yes
USR00949,SES00949,Browse,2026-02-25 13:49:30,Desktop,East,Social Media,Sports,0.0,Yes
USR00949,SES00949,Add to Cart,2026-02-25 13:51:30,Tablet,South,Social Media,Fashion,0.0,Yes
USR00950,SES00950,Browse,2026-03-01 09:50:50,Tablet,East,Social Media,Sports,0.0,No
USR00950,SES00950,Add to Cart,2026-03-01 09:53:50,Mobile,South,Social Media,Sports,0.0,No
USR00950,SES00950,Checkout,2026-03-01 09:58:50,Mobile,West,Social Media,Fashion,0.0,No
USR00950,SES00950,Purchase,2026-03-01 10:03:50,Mobile,South,Organic,Sports,1887.68,No
USR00951,SES00951,Browse,2026-02-17 09:42:25,Mobile,West,Social Media,Fashion,0.0,Yes
USR00952,SES00952,Browse,2026-03-06 19:02:49,Desktop,South,Social Media,Sports,0.0,Yes
USR00953,SES00953,Browse,2026-02-20 21:21:07,Mobile,West,Organic,Fashion,0.0,Yes
USR00953,SES00953,Add to Cart,2026-02-20 21:24:07,Tablet,East,Social Media,Home,0.0,Yes
USR00953,SES00953,Checkout,2026-02-20 21:29:07,Tablet,North,Social Media,Beauty,0.0,Yes
USR00954,SES00954,Browse,2026-03-03 15:50:35,Desktop,East,Social Media,Home,0.0,Yes
USR00954,SES00954,Add to Cart,2026-03-03 15:52:35,Tablet,South,Social Media,Sports,0.0,Yes
USR00955,SES00955,Browse,2026-03-01 14:20:44,Desktop,West,Organic,Beauty,0.0,Yes
USR00956,SES00956,Browse,2026-03-06 08:54:11,Desktop,North,Google Ads,Beauty,0.0,Yes
USR00956,SES00956,Add to Cart,2026-03-06 08:59:11,Desktop,East,Social Media,Home,0.0,Yes
USR00957,SES00957,Browse,2026-03-04 04:29:13,Desktop,East,Organic,Fashion,0.0,Yes
USR00957,SES00957,Add to Cart,2026-03-04 04:31:13,Tablet,North,Social Media,Electronics,0.0,Yes
USR00957,SES00957,Checkout,2026-03-04 04:36:13,Desktop,North,Email,Fashion,0.0,Yes
USR00958,SES00958,Browse,2026-03-06 13:05:46,Mobile,North,Organic,Electronics,0.0,Yes
USR00958,SES00958,Add to Cart,2026-03-06 13:10:46,Tablet,East,Organic,Electronics,0.0,Yes
USR00958,SES00958,Checkout,2026-03-06 13:15:46,Tablet,East,Google Ads,Home,0.0,Yes
USR00959,SES00959,Browse,2026-02-19 19:32:31,Desktop,West,Social Media,Fashion,0.0,Yes
USR00959,SES00959,Add to Cart,2026-02-19 19:35:31,Mobile,West,Social Media,Sports,0.0,Yes
USR00959,SES00959,Checkout,2026-02-19 19:38:31,Mobile,South,Social Media,Sports,0.0,Yes
USR00960,SES00960,Browse,2026-03-01 23:36:07,Mobile,South,Organic,Fashion,0.0,Yes
USR00960,SES00960,Add to Cart,2026-03-01 23:38:07,Tablet,North,Email,Sports,0.0,Yes
USR00960,SES00960,Checkout,2026-03-01 23:42:07,Desktop,South,Social Media,Beauty,0.0,Yes
USR00961,SES00961,Browse,2026-02-25 14:18:58,Mobile,North,Email,Beauty,0.0,Yes
USR00961,SES00961,Add to Cart,2026-02-25 14:23:58,Tablet,North,Social Media,Sports,0.0,Yes
USR00961,SES00961,Checkout,2026-02-25 14:28:58,Tablet,South,Social Media,Electronics,0.0,Yes
USR00962,SES00962,Browse,2026-03-05 16:55:21,Mobile,West,Email,Home,0.0,Yes
USR00963,SES00963,Browse,2026-03-02 14:57:02,Tablet,North,Social Media,Electronics,0.0,Yes
